,0_x,1,2,0_y
343748,18308412,2019-08-24 08:36:26+03:00,0101000020E61000002D8C174469774340EB8C33F207874640,7
343749,18308412,2019-08-24 08:36:32+03:00,0101000020E6100000307ABF316A774340F172F78A05874640,7
343750,18308412,2019-08-24 08:36:34+03:00,0101000020E610000084769BAF6A7743409A88731F04874640,7
343751,18308412,2019-08-24 08:36:37+03:00,0101000020E6100000816B2F296C77434003846E7201874640,7
343752,18308412,2019-08-24 08:36:47+03:00,0101000020E6100000D85E8FB273774340D78F445CF6864640,7
343753,18308412,2019-08-24 08:36:48+03:00,0101000020E6100000FE8A516874774340EBA1B30CF5864640,7
343754,18308412,2019-08-24 08:36:49+03:00,0101000020E610000052872DE674774340067D22BDF3864640,7
343755,18308412,2019-08-24 08:36:50+03:00,0101000020E6100000CF8A232C75774340AF929E51F2864640,7
343756,18308412,2019-08-24 08:36:51+03:00,0101000020E61000002980131E75774340867834AEF0864640,7
343757,18308412,2019-08-24 08:36:52+03:00,0101000020E610000052872DE674774340C391BD26EF864640,7
343758,18308412,2019-08-24 08:36:53+03:00,0101000020E6100000266257BC74774340DE6C2CD7ED864640,7
343759,18308412,2019-08-24 08:36:54+03:00,0101000020E610000077708B4C74774340F27E9B87EC864640,7
343760,18308412,2019-08-24 08:36:55+03:00,0101000020E6100000048465DC73774340409F272AEB864640,7
343761,18308412,2019-08-24 08:36:56+03:00,0101000020E61000000166A97A737743401785BD86E9864640,7
343762,18308412,2019-08-24 08:36:57+03:00,0101000020E6100000075FBDEE72774340D79A50B9E7864640,7
343763,18308412,2019-08-24 08:37:00+03:00,0101000020E61000007E8663597177434040A0BFC9E0864640,7
343764,18308412,2019-08-24 08:37:01+03:00,0101000020E6100000847F77CD70774340DB899046DE864640,7
343765,18308412,2019-08-24 08:37:02+03:00,0101000020E6100000A968D53370774340AF817EB5DB864640,7
343766,18308412,2019-08-24 08:37:04+03:00,0101000020E61000007B856B906E7743406C96191FD7864640,7
343767,18308412,2019-08-24 08:37:06+03:00,0101000020E6100000FE6E256F6C7743402C860C9BD1864640,7
343768,18308412,2019-08-24 08:37:07+03:00,0101000020E6100000FB807D816B774340187E11A8CE864640,7
343769,18308412,2019-08-24 08:37:11+03:00,0101000020E61000000760558E68774340016C42CEC2864640,7
343770,18308412,2019-08-24 08:37:12+03:00,0101000020E61000002362F79267774340958C134BC0864640,7
343771,18308412,2019-08-24 08:37:14+03:00,0101000020E6100000B0628147657743408171C87CBB864640,7
343772,18308412,2019-08-24 08:37:18+03:00,0101000020E6100000207EC362627743406D734147B4864640,7
343773,18308412,2019-08-24 08:37:20+03:00,0101000020E61000002D70EB4A61774340046F6AD6B0864640,7
